probe_time,target_date,status,configured_brokers,successful_queries,failed_queries,brokers_with_data,raw_rows,unique_warrants,buy_volume,sell_volume,net_volume,buy_amount,sell_amount,net_amount,snapshot_hash,stable_count,stable_required,history_days,history_reference_days,history_min_days,coverage_threshold,coverage_enforced,baseline_raw_rows,baseline_unique_warrants,baseline_brokers_with_data,raw_rows_coverage,unique_warrants_coverage,brokers_with_data_coverage,overall_coverage,coverage_pass,is_complete,first_data_time,last_changed_time,complete_time,error_summary
2026-07-28T01:25:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3207,1854,66175000,38873000,27302000,65599850.0,44893890.0,20705960.0,a0791781f04ed00fcdb366e89959591659e29b765098d75b192d31b334d810bf,2,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8622126629923377,0.8631284916201117,1.0,0.8622126629923377,False,False,2026-07-27T19:54:00+08:00,2026-07-28T01:15:04+08:00,,
2026-07-28T01:35:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3207,1854,66175000,38873000,27302000,65599850.0,44893890.0,20705960.0,a0791781f04ed00fcdb366e89959591659e29b765098d75b192d31b334d810bf,3,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8622126629923377,0.8631284916201117,1.0,0.8622126629923377,False,False,2026-07-27T19:54:00+08:00,2026-07-28T01:15:04+08:00,,
2026-07-28T01:45:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3207,1854,66175000,38873000,27302000,65599850.0,44893890.0,20705960.0,a0791781f04ed00fcdb366e89959591659e29b765098d75b192d31b334d810bf,4,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8622126629923377,0.8631284916201117,1.0,0.8622126629923377,False,False,2026-07-27T19:54:00+08:00,2026-07-28T01:15:04+08:00,,
2026-07-28T01:55:05+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3207,1854,66175000,38873000,27302000,65599850.0,44893890.0,20705960.0,a0791781f04ed00fcdb366e89959591659e29b765098d75b192d31b334d810bf,5,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8622126629923377,0.8631284916201117,1.0,0.8622126629923377,False,False,2026-07-27T19:54:00+08:00,2026-07-28T01:15:04+08:00,,
2026-07-28T02:05:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3246,1871,67003000,39272000,27731000,66511720.0,45082590.0,21429130.0,96ac4b6cd329f9aa47a59de6c68ba4245f0800f1fa355bc5c510bd61e5aaccfb,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8726979432719452,0.8710428305400373,1.0,0.8710428305400373,False,False,2026-07-27T19:54:00+08:00,2026-07-28T02:05:04+08:00,,
2026-07-28T02:15:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3246,1871,67003000,39272000,27731000,66511720.0,45082590.0,21429130.0,96ac4b6cd329f9aa47a59de6c68ba4245f0800f1fa355bc5c510bd61e5aaccfb,2,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8726979432719452,0.8710428305400373,1.0,0.8710428305400373,False,False,2026-07-27T19:54:00+08:00,2026-07-28T02:05:04+08:00,,
2026-07-28T02:25:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3246,1871,67003000,39272000,27731000,66511720.0,45082590.0,21429130.0,96ac4b6cd329f9aa47a59de6c68ba4245f0800f1fa355bc5c510bd61e5aaccfb,3,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8726979432719452,0.8710428305400373,1.0,0.8710428305400373,False,False,2026-07-27T19:54:00+08:00,2026-07-28T02:05:04+08:00,,
2026-07-28T02:35:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3246,1871,67003000,39272000,27731000,66511720.0,45082590.0,21429130.0,96ac4b6cd329f9aa47a59de6c68ba4245f0800f1fa355bc5c510bd61e5aaccfb,4,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8726979432719452,0.8710428305400373,1.0,0.8710428305400373,False,False,2026-07-27T19:54:00+08:00,2026-07-28T02:05:04+08:00,,
2026-07-28T02:45:05+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3246,1871,67003000,39272000,27731000,66511720.0,45082590.0,21429130.0,96ac4b6cd329f9aa47a59de6c68ba4245f0800f1fa355bc5c510bd61e5aaccfb,5,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8726979432719452,0.8710428305400373,1.0,0.8710428305400373,False,False,2026-07-27T19:54:00+08:00,2026-07-28T02:05:04+08:00,,
2026-07-28T02:55:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3246,1871,67003000,39272000,27731000,66511720.0,45082590.0,21429130.0,96ac4b6cd329f9aa47a59de6c68ba4245f0800f1fa355bc5c510bd61e5aaccfb,6,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8726979432719452,0.8710428305400373,1.0,0.8710428305400373,False,False,2026-07-27T19:54:00+08:00,2026-07-28T02:05:04+08:00,,
2026-07-28T03:05:05+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3253,1877,67063000,39281000,27782000,66607870.0,45101490.0,21506380.0,afb17d777d9009d90f9263cc4bc609151f9ada933771d0fffe3c1eeec2ca3ea7,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8745799166554644,0.8738361266294227,1.0,0.8738361266294227,False,False,2026-07-27T19:54:00+08:00,2026-07-28T03:05:05+08:00,,
2026-07-28T03:15:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3253,1877,67063000,39281000,27782000,66607870.0,45101490.0,21506380.0,afb17d777d9009d90f9263cc4bc609151f9ada933771d0fffe3c1eeec2ca3ea7,2,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8745799166554644,0.8738361266294227,1.0,0.8738361266294227,False,False,2026-07-27T19:54:00+08:00,2026-07-28T03:05:05+08:00,,
2026-07-28T03:25:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3253,1877,67063000,39281000,27782000,66607870.0,45101490.0,21506380.0,afb17d777d9009d90f9263cc4bc609151f9ada933771d0fffe3c1eeec2ca3ea7,3,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8745799166554644,0.8738361266294227,1.0,0.8738361266294227,False,False,2026-07-27T19:54:00+08:00,2026-07-28T03:05:05+08:00,,
2026-07-28T03:35:04+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3253,1877,67063000,39281000,27782000,66607870.0,45101490.0,21506380.0,afb17d777d9009d90f9263cc4bc609151f9ada933771d0fffe3c1eeec2ca3ea7,4,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8745799166554644,0.8738361266294227,1.0,0.8738361266294227,False,False,2026-07-27T19:54:00+08:00,2026-07-28T03:05:05+08:00,,
2026-07-28T03:45:05+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3253,1877,67063000,39281000,27782000,66607870.0,45101490.0,21506380.0,afb17d777d9009d90f9263cc4bc609151f9ada933771d0fffe3c1eeec2ca3ea7,5,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8745799166554644,0.8738361266294227,1.0,0.8738361266294227,False,False,2026-07-27T19:54:00+08:00,2026-07-28T03:05:05+08:00,,
2026-07-28T03:55:05+08:00,2026-07-27,COVERAGE_TOO_LOW,38,38,0,38,3253,1877,67063000,39281000,27782000,66607870.0,45101490.0,21506380.0,afb17d777d9009d90f9263cc4bc609151f9ada933771d0fffe3c1eeec2ca3ea7,6,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8745799166554644,0.8738361266294227,1.0,0.8738361266294227,False,False,2026-07-27T19:54:00+08:00,2026-07-28T03:05:05+08:00,,
2026-07-28T17:50:00+08:00,2026-07-28,NO_DATA,38,38,0,0,0,0,0,0,0,0.0,0.0,0.0,,0,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.0,0.0,0.0,0.0,False,False,,,,
2026-07-28T17:59:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,28,175,106,2037000,4823000,-2786000,935760.0,3226620.0,-2290860.0,760ea2d06be8dc28b027b03e0b34cb9700112fb225b670fad96473e0185702f8,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.04704933458798226,0.049348230912476726,0.7368421052631579,0.04704933458798226,False,False,2026-07-28T17:59:59+08:00,2026-07-28T17:59:59+08:00,,
2026-07-28T18:10:00+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,37,772,483,20730000,14805000,5925000,13560110.0,9324840.0,4235270.0,96e73e1d06978e4b71fda7c93ba73202133631c679e67f47672e51a7e2411f56,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.20755477886812743,0.22486033519553073,0.9736842105263158,0.20755477886812743,False,False,2026-07-28T17:59:59+08:00,2026-07-28T18:10:00+08:00,,
2026-07-28T18:19:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,37,855,541,22473000,15205000,7268000,15212740.0,9677250.0,5535490.0,fa7ffde3a4b7194d0f6ef8c95762b4bc2276a82bde7af66fd0c7f824cdb09d5a,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.22986960612985616,0.25186219739292365,0.9736842105263158,0.22986960612985616,False,False,2026-07-28T17:59:59+08:00,2026-07-28T18:19:59+08:00,,
2026-07-28T18:29:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,37,929,576,26670000,15677000,10993000,19942530.0,10276980.0,9665550.0,1bc25a600919016428c044e8640337d11bd146ccd04d730d272e5ffc800b7449,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.24976475332706008,0.2681564245810056,0.9736842105263158,0.24976475332706008,False,False,2026-07-28T17:59:59+08:00,2026-07-28T18:29:59+08:00,,
2026-07-28T18:39:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,37,979,614,28169000,16249000,11920000,21730590.0,10940930.0,10789660.0,91087a340de0b67c3105c8ee4cc8d4f2f08f08d8849bd169874b5e547d1a10da,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.26320742035219785,0.28584729981378026,0.9736842105263158,0.26320742035219785,False,False,2026-07-28T17:59:59+08:00,2026-07-28T18:39:59+08:00,,
2026-07-28T18:49:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,37,1044,665,31147000,16966000,14181000,23919610.0,11590400.0,12329210.0,c707fb901316f45e4c1421fdd31acc3b2fca876d47a3cda0203077bcf4760b31,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.280682887484877,0.3095903165735568,0.9736842105263158,0.280682887484877,False,False,2026-07-28T17:59:59+08:00,2026-07-28T18:49:59+08:00,,
2026-07-28T18:59:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,37,1147,733,32206000,18645000,13561000,25116760.0,14445360.0,10671400.0,2c5928c472128c6fe98ada4c417c988c067f7301d222b74407bd824709ca5473,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.3083747815566608,0.34124767225325886,0.9736842105263158,0.3083747815566608,False,False,2026-07-28T17:59:59+08:00,2026-07-28T18:59:59+08:00,,
2026-07-28T19:10:00+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,37,1238,783,33915000,20015000,13900000,26561040.0,16105100.0,10455940.0,19e9bd3365b8be633d326d4d09d5cd9e3c6622750cbbdf076a35cfcc50341cec,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.3328404355424116,0.3645251396648045,0.9736842105263158,0.3328404355424116,False,False,2026-07-28T17:59:59+08:00,2026-07-28T19:10:00+08:00,,
2026-07-28T19:19:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,37,1318,837,37387000,21065000,16322000,28267310.0,16923070.0,11344240.0,6719b8e02720d02586ad64f747b1747c66f1e211e50ebe871816eb22b2e333a8,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.3543487027826321,0.38966480446927376,0.9736842105263158,0.3543487027826321,False,False,2026-07-28T17:59:59+08:00,2026-07-28T19:19:59+08:00,,
2026-07-28T19:29:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,1434,906,44671000,22412000,22259000,31760350.0,17947210.0,13813140.0,721a874b74563dc0c52b81fe0c5db34ef275268ed8a9a33e4d4af22efc266ac5,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.38553569028095175,0.42178770949720673,1.0,0.38553569028095175,False,False,2026-07-28T17:59:59+08:00,2026-07-28T19:29:59+08:00,,
2026-07-28T19:39:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,1647,1008,50429000,34595000,15834000,36544710.0,24310350.0,12234360.0,9d7c033f6c8d1407f7830db6a6b9d67091d2146deff872fa9943dd1ae588cb1f,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.4428014518080387,0.4692737430167598,1.0,0.4428014518080387,False,False,2026-07-28T17:59:59+08:00,2026-07-28T19:39:59+08:00,,
2026-07-28T19:49:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,1809,1100,53255000,37983000,15272000,40850030.0,25496440.0,15353590.0,15483dc6a02f1fc806ee3b55c5b67a4ea75edceddb93f66a6c242412ff36169b,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.48635569296948516,0.5121042830540037,1.0,0.48635569296948516,False,False,2026-07-28T17:59:59+08:00,2026-07-28T19:49:59+08:00,,
2026-07-28T20:00:00+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,1969,1165,56883000,40075000,16808000,43380080.0,28229780.0,15150300.0,6cad227ade4f35f44ebc66292507292ce46e72aa455fe74defde9c7b6fd6bc6f,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.5293722274499261,0.542364990689013,1.0,0.5293722274499261,False,False,2026-07-28T17:59:59+08:00,2026-07-28T20:00:00+08:00,,
2026-07-28T20:09:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,2067,1221,59875000,41239000,18636000,46305890.0,28978140.0,17327750.0,235a32b344051a59c23e5caf8dcba4256ab0f439589f657b29751e315907a170,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.5557198548191962,0.5684357541899442,1.0,0.5557198548191962,False,False,2026-07-28T17:59:59+08:00,2026-07-28T20:09:59+08:00,,
2026-07-28T20:19:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,2144,1269,62418000,41476000,20942000,53733690.0,29360900.0,24372790.0,37822942959b87561dde0cec971441ef9e59daa159c1cf7b5db1bed41c7fe40e,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.5764215620379083,0.590782122905028,1.0,0.5764215620379083,False,False,2026-07-28T17:59:59+08:00,2026-07-28T20:19:59+08:00,,
2026-07-28T20:29:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,2235,1333,68160000,42499000,25661000,56087010.0,30174880.0,25912130.0,7543c00e5a71599c4c74e305e37d28f681d4d4dbbedb000185b6e3aa191f0bbe,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6008872160236591,0.6205772811918063,1.0,0.6008872160236591,False,False,2026-07-28T17:59:59+08:00,2026-07-28T20:29:59+08:00,,
2026-07-28T20:39:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,2311,1384,69433000,45107000,24326000,56956550.0,32408870.0,24547680.0,ff6a832ca8dc8d7f19f19f0d78834093045b18c6849acaa5f69b09e762add301,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6213200699018685,0.6443202979515829,1.0,0.6213200699018685,False,False,2026-07-28T17:59:59+08:00,2026-07-28T20:39:59+08:00,,
2026-07-28T20:50:00+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,2413,1444,71212000,45832000,25380000,64633040.0,33336550.0,31296490.0,7b08f5698bc91947135a037b2f60b68eb6935d79de23938bf88b2b628b0f3a9e,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6487431106331496,0.6722532588454376,1.0,0.6487431106331496,False,False,2026-07-28T17:59:59+08:00,2026-07-28T20:50:00+08:00,,
2026-07-28T21:00:00+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,2526,1503,72350000,46547000,25803000,66319240.0,33838230.0,32481010.0,59c36fca8d34bc23bb69b070855dafb6d8152120ad751efec37c1419915aeb91,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.6791235381099611,0.6997206703910615,1.0,0.6791235381099611,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:00:00+08:00,,
2026-07-28T21:09:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,2647,1575,74593000,47586000,27007000,68993760.0,35692460.0,33301300.0,28f494f5e232ccf14c24aedd0d89be057d8e4ea20c8cc62b86d50afb70b79e28,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.7116547923107944,0.7332402234636871,1.0,0.7116547923107944,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:09:59+08:00,,
2026-07-28T21:19:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,2847,1672,76934000,51936000,24998000,71985460.0,38566920.0,33418540.0,318ee3a4f9524692545aad533674781f7c8eb7c6aced492957cbe8d81adabf12,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.7654254604113456,0.7783985102420856,1.0,0.7654254604113456,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:19:59+08:00,,
2026-07-28T21:29:59+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3128,1803,79412000,55946000,23466000,74618420.0,44176180.0,30442240.0,50d7b59e4cb80774f4316a37819b49322d86a6fef74c1112d5b743d1dca01399,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.84097324909262,0.8393854748603352,1.0,0.8393854748603352,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:29:59+08:00,,
2026-07-28T21:40:00+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T21:51:11+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,2,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T22:01:11+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,3,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T22:11:11+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,4,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T22:21:10+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,5,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T22:31:11+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,6,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T22:41:11+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,7,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T22:51:10+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,8,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T23:01:11+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,9,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T23:11:11+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,10,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T23:21:10+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,11,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T23:31:11+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,12,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T23:41:10+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,13,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-28T23:51:11+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3221,1843,80618000,57612000,23006000,75855790.0,45699020.0,30156770.0,034d70792df755386aca4f304369c8bda0b8a275ac6eab011ab36f3962d33061,14,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8659766097593763,0.8580074487895717,1.0,0.8580074487895717,False,False,2026-07-28T17:59:59+08:00,2026-07-28T21:40:00+08:00,,
2026-07-29T00:01:11+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3262,1867,81241000,58129000,23112000,76070670.0,45839110.0,30231560.0,2eaa05af6909552d96986dea38a3eb385bc105b1dc34e3c8e4d4bd4b1eb72058,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.8769995967199893,0.8691806331471136,1.0,0.8691806331471136,False,False,2026-07-28T17:59:59+08:00,2026-07-29T00:01:11+08:00,,
2026-07-29T00:11:11+08:00,2026-07-28,COVERAGE_TOO_LOW,38,38,0,38,3308,1894,82180000,59264000,22916000,76863930.0,46632880.0,30231050.0,ad93f4a920ad9a05083495121536b3f44a9186d22663a2e8d477c2f6e369075a,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.889366850383116,0.8817504655493482,1.0,0.8817504655493482,False,False,2026-07-28T17:59:59+08:00,2026-07-29T00:11:11+08:00,,
2026-07-29T00:21:11+08:00,2026-07-28,DATA_CHANGING,38,38,0,38,3460,1972,87184000,64813000,22371000,80121890.0,48259100.0,31862790.0,dab6dc6655c81c3c82f7a48b5e851926583e75d5dacffe0dce48d0438c090131,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.9302325581395349,0.9180633147113594,1.0,0.9180633147113594,True,False,2026-07-28T17:59:59+08:00,2026-07-29T00:21:11+08:00,,
2026-07-29T00:31:10+08:00,2026-07-28,DATA_CHANGING,38,38,0,38,3626,2048,90610000,68929000,21681000,84263020.0,50516910.0,33746110.0,5682653554435be1e8bbb94d64bace1660eccb4a4a5d97e067484471949fb6ca,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,0.9748622126629923,0.9534450651769087,1.0,0.9534450651769087,True,False,2026-07-28T17:59:59+08:00,2026-07-29T00:31:10+08:00,,
2026-07-29T00:41:10+08:00,2026-07-28,DATA_CHANGING,38,38,0,38,3734,2113,92253000,70989000,21264000,85962490.0,53160470.0,32802020.0,f38b812b23106e366d26267a607098c3144e2dc8ba4091e1548ee9450166e859,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,1.00389837343729,0.9837057728119181,1.0,0.9837057728119181,True,False,2026-07-28T17:59:59+08:00,2026-07-29T00:41:10+08:00,,
2026-07-29T00:51:11+08:00,2026-07-28,DATA_CHANGING,38,38,0,38,3797,2148,92651000,71468000,21183000,86449810.0,53814040.0,32635770.0,030250521ab98a8554c29ce6a595fb025d2b5e004062295128589bbce4ed7fc1,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,1.0208361338889635,1.0,1.0,1.0,True,False,2026-07-28T17:59:59+08:00,2026-07-29T00:51:11+08:00,,
2026-07-29T01:01:10+08:00,2026-07-28,DATA_CHANGING,38,38,0,38,3827,2166,93239000,71681000,21558000,86855600.0,54004270.0,32851330.0,9fbe4bcbfeca5fbae93025484ebeecf71c5c80a21a26f31b22717401457f2163,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,1.0289017341040463,1.0083798882681565,1.0,1.0,True,False,2026-07-28T17:59:59+08:00,2026-07-29T01:01:10+08:00,,
2026-07-29T01:11:10+08:00,2026-07-28,DATA_CHANGING,38,38,0,38,3840,2175,93277000,71737000,21540000,86918850.0,54077350.0,32841500.0,5e1defebec0c8f0ad791695c7462a662dbfc595105a850a309352ff90c6e23e0,1,4,8,20,5,0.9,True,3719.5,2148.0,38.0,1.0323968275305822,1.0125698324022345,1.0,1.0,True,False,2026-07-28T17:59:59+08:00,2026-07-29T01:11:10+08:00,,
