出表日期,交易日期,權證代號,權證名稱,成交金額,成交數量
"1150529","1150529","055911","保瑞元大58購01","0.00","0"
"1150529","1150529","055910","矽力元大58購03","32500.00","5000"
"1150529","1150529","055874","南亞元大58購06","0.00","0"
"1150529","1150529","055904","定穎控元大58購12","214690.00","280000"
"1150529","1150529","055896","欣興元大58購05","0.00","0"
"1150529","1150529","055897","欣興元大58購06","0.00","0"
"1150529","1150529","055895","嘉晶元大58購01","0.00","0"
"1150529","1150529","055915","臺股指元大58購13","0.00","0"
"1150529","1150529","055873","臺指反元大62購01","0.00","0"
"1150529","1150529","055899","緯創元大58購06","17380.00","11000"
"1150529","1150529","055893","聯發科元大58購02","0.00","0"
"1150529","1150529","055912","龍德船元大58購01","0.00","0"
"1150529","1150529","055888","鴻海元大58購08","56130.00","33000"
"1150529","1150529","055889","鴻海元大58購09","325190.00","173000"
"1150529","1150529","055890","鴻海元大58購10","40780.00","20000"
"1150529","1150529","055887","聯電元大5A購05","32250.00","5000"
"1150529","1150529","055884","聯電元大58購10","0.00","0"
"1150529","1150529","055885","聯電元大58購11","0.00","0"
"1150529","1150529","055886","聯電元大58購12","0.00","0"
"1150529","1150529","056034","中興電永豐59購01","121650.00","122000"
"1150529","1150529","056045","中磊永豐59購01","281540.00","130000"
"1150529","1150529","056038","友達永豐58購02","0.00","0"
"1150529","1150529","056050","台郡永豐59購01","74930.00","66000"
"1150529","1150529","05605U","臺股指元大59售03","1230.00","12000"
"1150529","1150529","056088","瀚宇博統一5C購03","750.00","3000"
"1150529","1150529","059906","佳必琪元大5C購01","0.00","0"
"1150529","1150529","059897","牧德元大59購09","438060.00","202000"
"1150529","1150529","059890","奇鋐元大59購24","0.00","0"
"1150529","1150529","059912","采鈺元大5C購02","0.00","0"
"1150529","1150529","059908","矽格元大59購02","0.00","0"
"1150529","1150529","059884","金像電元大59購07","59940.00","18000"
"1150529","1150529","059885","金像電元大59購08","21230.00","5000"
"1150529","1150529","059886","金像電元大59購09","0.00","0"
"1150529","1150529","059887","金像電元大59購10","38030.00","22000"
"1150529","1150529","059888","金像電元大59購11","0.00","0"
"1150529","1150529","059889","長榮元大59購08","264170.00","341000"
"1150529","1150529","059911","惠特元大59購03","57100.00","32000"
"1150529","1150529","059894","景碩元大59購08","11100.00","1000"
"1150529","1150529","059895","景碩元大59購09","0.00","0"
"1150529","1150529","059917","勤誠元大59購08","0.00","0"
"1150529","1150529","059896","嘉澤元大59購06","3170.00","1000"
"1150529","1150529","059898","達邁元大59購02","0.00","0"
"1150529","1150529","059899","達邁元大59購03","83200.00","48000"
"1150529","1150529","059905","臻鼎元大63購03","0.00","0"
"1150529","1150529","059907","聯茂元大59購12","0.00","0"
"1150529","1150529","059903","臻鼎元大59購15","0.00","0"
"1150529","1150529","059904","臻鼎元大59購16","0.00","0"
"1150529","1150529","059910","緯穎元大59購12","118100.00","25000"
"1150529","1150529","059891","德律元大59購12","0.00","0"
"1150529","1150529","059892","德律元大59購13","33450.00","12000"
"1150529","1150529","059875","世芯永豐65購01","244380.00","51000"
"1150529","1150529","059868","友達永豐5B購01","1497710.00","558000"
"1150529","1150529","059869","友達永豐5C購01","33430.00","9000"
"1150529","1150529","059999","台虹永豐5C購01","161970.00","89000"
"1150529","1150529","059994","力成永豐5B購01","0.00","0"
"1150529","1150529","060136","鴻海元大59購12","106500.00","40000"
"1150529","1150529","060141","德律元大59購14","255670.00","61000"
"1150529","1150529","060142","德律元大59購15","56300.00","15000"
"1150529","1150529","060169","臺股指元大5C購09","35100.00","6000"
"1150529","1150529","060158","緯穎元大59購13","135910.00","29000"
"1150529","1150529","060150","臻鼎元大59購17","0.00","0"
"1150529","1150529","060152","聯茂元大59購13","0.00","0"
"1150529","1150529","060153","聯茂元大59購14","0.00","0"
"1150529","1150529","060145","嘉澤元大59購07","0.00","0"
"1150529","1150529","060146","嘉澤元大63購02","0.00","0"
"1150529","1150529","060167","勤誠元大59購09","0.00","0"
"1150529","1150529","060168","勤誠元大63購01","16300.00","10000"
"1150529","1150529","060157","愛普元大59購08","549800.00","42000"
"1150529","1150529","060139","智邦元大59購05","0.00","0"
"1150529","1150529","060143","景碩元大59購10","0.00","0"
"1150529","1150529","060144","景碩元大59購11","264360.00","51000"
"1150529","1150529","060140","神基元大59購01","370.00","2000"
"1150529","1150529","060155","訊芯元大59購05","0.00","0"
"1150529","1150529","060156","訊芯元大63購01","0.00","0"
"1150529","1150529","060159","采鈺元大5C購03","0.00","0"
"1150529","1150529","060129","南亞元大59購13","207590.00","103000"
"1150529","1150529","060130","南亞元大59購14","0.00","0"
"1150529","1150529","060131","南亞元大5C購03","143660.00","73000"
"1150529","1150529","060127","美費半元大5A購01","0.00","0"
"1150529","1150529","060128","美費半元大5B購01","1438300.00","124000"
"1150529","1150529","060132","東鹼元大59購01","631940.00","985000"
"1150529","1150529","060133","東鹼元大59購02","160030.00","211000"
"1150529","1150529","060151","佳必琪元大5C購02","0.00","0"
"1150529","1150529","060194","GIS永豐5B購01","82350.00","63000"
"1150529","1150529","060191","大聯大永豐59購01","289090.00","86000"
"1150529","1150529","060179","台化永豐5B購01","33080.00","11000"
"1150529","1150529","060208","世芯永豐5C購01","0.00","0"
"1150529","1150529","060368","雙鍵元大59購01","6760.00","2000"
"1150529","1150529","060356","嘉澤元大59購08","0.00","0"
"1150529","1150529","060386","臺股指元大59購30","1396000.00","132000"
"1150529","1150529","060387","臺股指元大59購31","5233950.00","753000"
"1150529","1150529","060388","臺股指元大59購32","3700.00","1000"
"1150529","1150529","060389","臺股指元大5A購21","0.00","0"
"1150529","1150529","060352","新興元大59購03","0.00","0"
"1150529","1150529","060370","聯茂元大59購15","0.00","0"
"1150529","1150529","060371","聯茂元大59購16","0.00","0"
"1150529","1150529","060372","聯茂元大59購17","0.00","0"
"1150529","1150529","060374","聯茂元大63購01","0.00","0"
"1150529","1150529","060373","聯茂元大5C購01","0.00","0"
"1150529","1150529","060381","緯穎元大59購14","0.00","0"
"1150529","1150529","060369","佳必琪元大59購02","0.00","0"
"1150529","1150529","060357","牧德元大59購10","15310.00","16000"
"1150529","1150529","060342","美時元大59購05","740800.00","1184000"
"1150529","1150529","060340","南亞元大5C購04","236430.00","379000"
"1150529","1150529","060383","南茂元大59購09","0.00","0"
"1150529","1150529","060336","南亞元大59購15","18300.00","15000"
"1150529","1150529","060337","南亞元大59購16","75240.00","35000"
"1150529","1150529","060338","南亞元大59購17","90770.00","71000"
"1150529","1150529","060339","南亞元大59購18","0.00","0"
"1150529","1150529","060382","采鈺元大59購06","42400.00","10000"
"1150529","1150529","060349","長榮元大59購09","308140.00","461000"
"1150529","1150529","060350","長榮元大59購10","1570.00","2000"
"1150529","1150529","060351","長榮元大59購11","283680.00","337000"
"1150529","1150529","060379","訊芯元大59購06","0.00","0"
"1150529","1150529","060376","啟碁元大59購13","0.00","0"
"1150529","1150529","060377","啟碁元大59購14","0.00","0"
"1150529","1150529","060378","啟碁元大59購15","0.00","0"
"1150529","1150529","060354","景碩元大59購12","1523650.00","374000"
"1150529","1150529","060355","景碩元大5C購03","1606500.00","507000"
"1150529","1150529","060385","富鼎元大59購02","0.00","0"
"1150529","1150529","060348","華通元大63購03","135590.00","136000"
"1150529","1150529","060347","華通元大5C購06","66470.00","67000"
"1150529","1150529","060343","華通元大59購15","140430.00","80000"
"1150529","1150529","060344","華通元大59購16","0.00","0"
"1150529","1150529","060345","華通元大59購18","7560.00","3000"
"1150529","1150529","060346","華通元大5B購05","9310.00","7000"
"1150529","1150529","060384","勤誠元大59購10","40960.00","12000"
"1150529","1150529","060359","貿聯元大59購12","0.00","0"
"1150529","1150529","060360","貿聯元大59購13","0.00","0"
"1150529","1150529","060361","貿聯元大59購14","0.00","0"
"1150529","1150529","060362","貿聯元大59購15","0.00","0"
"1150529","1150529","060363","貿聯元大59購16","0.00","0"
"1150529","1150529","060447","文曄永豐5B購01","0.00","0"
"1150529","1150529","060439","台亞永豐59購01","32140.00","11000"
"1150529","1150529","064118","上銀永豐5C購01","914300.00","310000"
"1150529","1150529","064117","T50正2永豐5B購02","3089760.00","592000"
"1150529","1150529","064127","大立光永豐64購01","0.00","0"
"1150529","1150529","064126","大立光永豐5C購02","0.00","0"
"1150529","1150529","064125","大立光永豐5A購03","50400.00","14000"
"1150529","1150529","064121","友達永豐61購02","509480.00","231000"
"1150529","1150529","064122","友達永豐64購01","844660.00","532000"
"1150529","1150529","064258","聯鈞元大5A購18","0.00","0"
"1150529","1150529","064237","華城元大63購02","279100.00","197000"
"1150529","1150529","064251","晶技元大5A購04","927950.00","285000"
"1150529","1150529","064252","晶技元大5A購05","272300.00","78000"
"1150529","1150529","064253","晶技元大5A購06","96590.00","25000"
"1150529","1150529","064254","晶技元大5A購07","42790.00","12000"
"1150529","1150529","064240","金像電元大5A購11","92600.00","120000"
"1150529","1150529","064241","金像電元大5A購12","0.00","0"
"1150529","1150529","064242","金像電元大5A購13","50960.00","48000"
"1150529","1150529","064243","金像電元大5A購14","0.00","0"
"1150529","1150529","064244","金像電元大5B購05","18960.00","21000"
"1150529","1150529","064245","金像電元大61購06","36050.00","45000"
"1150529","1150529","064238","美時元大5A購03","360360.00","424000"
"1150529","1150529","064239","美時元大61購04","1168220.00","1789000"
"1150529","1150529","064246","威盛元大61購01","0.00","0"
"1150529","1150529","064250","奇鋐元大5C購07","255840.00","134000"
"1150529","1150529","064263","定穎控元大61購10","535340.00","531000"
"1150529","1150529","064273","啟碁元大5A購04","593950.00","166000"
"1150529","1150529","064342","上銀永豐5C購02","222790.00","111000"
"1150529","1150529","064275","臺股指元大64購14","2608400.00","504000"
"1150529","1150529","064270","臻鼎元大5A購11","0.00","0"
"1150529","1150529","064271","臻鼎元大5A購12","0.00","0"
"1150529","1150529","064272","臻鼎元大5A購13","0.00","0"
"1150529","1150529","064274","達發元大5A購01","0.00","0"
"1150529","1150529","064347","大立光永豐66購01","0.00","0"
"1150529","1150529","064348","日月光永豐61購02","282780.00","137000"
"1150529","1150529","064487","邁科元大5A購02","519010.00","180000"
"1150529","1150529","064488","新代元大5A購02","0.00","0"
"1150529","1150529","064481","臻鼎元大61購07","52650.00","9000"
"1150529","1150529","064480","臻鼎元大5B購04","0.00","0"
"1150529","1150529","064469","興勤元大5A購01","1971460.00","515000"
"1150529","1150529","064463","毅嘉元大5A購02","23880.00","38000"
"1150529","1150529","064464","毅嘉元大5A購03","22050.00","40000"
"1150529","1150529","064465","毅嘉元大5A購04","45640.00","73000"
"1150529","1150529","064466","毅嘉元大5C購04","34990.00","57000"
"1150529","1150529","064486","惠特元大61購01","36300.00","30000"
"1150529","1150529","064485","惠特元大5A購04","72830.00","58000"
"1150529","1150529","064482","眾達元大5B購01","13900.00","10000"
"1150529","1150529","064470","美律元大5A購01","526370.00","269000"
"1150529","1150529","064462","金像電元大61購07","66670.00","91000"
"1150529","1150529","064461","金像電元大5B購06","0.00","0"
"1150529","1150529","064459","金像電元大5A購15","483480.00","536000"
"1150529","1150529","064460","金像電元大5A購16","0.00","0"
"1150529","1150529","064456","直得元大5A購02","28550.00","11000"
"1150529","1150529","064542","十銓永豐5C購01","915380.00","685000"
"1150529","1150529","064543","十銓永豐64購01","1480300.00","1036000"
"1150529","1150529","064547","力積電永豐61購01","3477460.00","1449000"
"1150529","1150529","064546","GIS永豐5C購01","372790.00","445000"
"1150529","1150529","064529","台亞永豐5B購01","123120.00","56000"
"1150529","1150529","064625","耀登元大5A購01","1233720.00","1415000"
"1150529","1150529","064635","臻鼎元大61購08","0.00","0"
"1150529","1150529","064626","群創元大5A購01","50990.00","10000"
"1150529","1150529","064627","群創元大5A購02","15050.00","3000"
"1150529","1150529","064628","群創元大5A購03","683070.00","143000"
"1150529","1150529","064629","群創元大61購03","3112840.00","865000"
"1150529","1150529","064630","群創元大63購06","1041480.00","362000"
"1150529","1150529","064631","牧德元大61購02","1168720.00","2596000"
"1150529","1150529","064616","威盛元大5A購02","60800.00","36000"
"1150529","1150529","064617","南亞科元大5A購01","362240.00","118000"
"1150529","1150529","064618","南亞科元大5A購02","2610240.00","926000"
"1150529","1150529","064619","南亞科元大5A購03","294200.00","93000"
"1150529","1150529","064632","定穎控元大5B購05","672660.00","553000"
"1150529","1150529","064637","眾達元大5A購03","16050.00","15000"
"1150529","1150529","064621","普安元大5A購03","259060.00","125000"
"1150529","1150529","064622","普安元大5A購04","135760.00","98000"
"1150529","1150529","064639","彩晶元大5A購01","233400.00","43000"
"1150529","1150529","064613","華邦電元大5A購01","935430.00","228000"
"1150529","1150529","064614","華邦電元大5A購02","44470.00","11000"
"1150529","1150529","064615","智邦元大61購05","73630.00","51000"
"1150529","1150529","067627","力成永豐61購01","32600.00","10000"
"1150529","1150529","067628","力成永豐63購02","0.00","0"
"1150529","1150529","067624","大立光永豐66購02","24900.00","10000"
"1150529","1150529","067623","大立光永豐5B購01","0.00","0"
"1150529","1150529","067710","鴻海元大5B購04","233740.00","147000"
"1150529","1150529","067711","鴻海元大5C購14","46200.00","30000"
"1150529","1150529","067712","鴻海元大61購21","391520.00","286000"
"1150529","1150529","067707","聯電元大5B購12","65140.00","41000"
"1150529","1150529","067708","聯電元大5B購13","651300.00","503000"
"1150529","1150529","067709","聯電元大5B購14","188650.00","123000"
"1150529","1150529","067736","鈺邦元大5B購01","91250.00","31000"
"1150529","1150529","067737","鈺邦元大5B購02","0.00","0"
"1150529","1150529","067738","鈺邦元大5B購03","0.00","0"
"1150529","1150529","067718","瑞昱元大5B購03","59550.00","37000"
"1150529","1150529","067733","嘉澤元大5B購04","4450.00","2000"
"1150529","1150529","067735","臻鼎元大61購10","177750.00","161000"
"1150529","1150529","067734","臻鼎元大5B購08","72230.00","31000"
"1150529","1150529","067716","華邦電元大5B購05","411200.00","352000"
"1150529","1150529","067730","益登元大5B購01","614450.00","199000"
"1150529","1150529","067717","英業達元大5B購03","170170.00","46000"
"1150529","1150529","067719","晶豪科元大5B購06","395920.00","426000"
"1150529","1150529","067739","昇陽半元大5B購07","0.00","0"
"1150529","1150529","067740","昇陽半元大5B購08","503070.00","294000"
"1150529","1150529","067741","昇陽半元大5B購09","0.00","0"
"1150529","1150529","067742","昇陽半元大61購04","55300.00","30000"
"1150529","1150529","067867","昇貿元大5B購03","121150.00","101000"
"1150529","1150529","067857","京元電元大5B購06","39800.00","20000"
"1150529","1150529","067858","京元電元大5B購07","0.00","0"
"1150529","1150529","067898","美債2X元大61購01","0.00","0"
"1150529","1150529","067868","牧德元大5B購03","14700.00","10000"
"1150529","1150529","067876","矽格元大5B購03","465210.00","389000"
"1150529","1150529","067841","長興元大5B購06","236620.00","106000"
"1150529","1150529","067872","祥碩元大5B購04","1052580.00","926000"
"1150529","1150529","067854","凱美元大5B購01","1056240.00","312000"
"1150529","1150529","067877","啟碁元大5B購08","763770.00","663000"
"1150529","1150529","067861","強茂元大5B購04","40660.00","27000"
"1150529","1150529","067862","強茂元大5B購05","273950.00","196000"
"1150529","1150529","067851","華邦電元大5B購06","151190.00","95000"
"1150529","1150529","067852","華邦電元大5B購07","10410.00","6000"
"1150529","1150529","067853","華邦電元大5B購08","250900.00","152000"
"1150529","1150529","067864","智原元大5B購06","531020.00","349000"
"1150529","1150529","067856","微星元大5B購05","1027200.00","966000"
"1150529","1150529","067870","臻鼎元大5B購09","0.00","0"
"1150529","1150529","067871","臻鼎元大5B購11","0.00","0"
"1150529","1150529","067863","聯詠元大5B購05","1068920.00","621000"
"1150529","1150529","067865","緯創元大5B購06","52770.00","42000"
"1150529","1150529","067866","緯創元大5B購07","1290.00","1000"
"1150529","1150529","067878","緯穎元大5B購05","74750.00","50000"
"1150529","1150529","067880","臺股指元大63購22","1196330.00","505000"
"1150529","1150529","067896","滬深2X元大57購01","0.00","0"
"1150529","1150529","067895","滬深2X元大56購01","0.00","0"
"1150529","1150529","067859","盟立元大5B購06","297720.00","102000"
"1150529","1150529","067860","盟立元大5B購07","114610.00","50000"
"1150529","1150529","067843","聯電元大5B購15","50370.00","35000"
"1150529","1150529","067844","聯電元大5B購16","53860.00","35000"
"1150529","1150529","067845","聯電元大5B購17","80260.00","55000"
"1150529","1150529","067846","鴻海元大5B購05","360750.00","256000"
"1150529","1150529","067847","鴻海元大5B購06","285250.00","187000"
"1150529","1150529","067848","鴻海元大5B購07","238650.00","158000"
"1150529","1150529","067825","力積電永豐5C購06","0.00","0"
"1150529","1150529","067824","力智永豐5C購01","173150.00","123000"
"1150529","1150529","06799U","臺股指元大57售06","0.00","0"
"1150529","1150529","067991","鴻海統一65購03","1607120.00","1767000"
"1150529","1150529","067990","鴻海統一5B購03","264880.00","339000"
"1150529","1150529","068020","燿華統一65購01","307720.00","441000"
"1150529","1150529","068021","燿華統一69購01","3850.00","6000"
"1150529","1150529","068122","日電貿永豐5C購02","0.00","0"
"1150529","1150529","068123","TPK永豐5C購01","402760.00","329000"
"1150529","1150529","068124","力積電永豐65購02","1042670.00","454000"
"1150529","1150529","068132","鴻海元大5B購08","146860.00","100000"
"1150529","1150529","068133","鴻海元大5B購09","34200.00","20000"
"1150529","1150529","068134","鴻海元大5B購10","0.00","0"
"1150529","1150529","068168","緯穎元大5B購06","84100.00","52000"
"1150529","1150529","068162","緯創元大5B購08","0.00","0"
"1150529","1150529","068154","聯詠元大5B購06","260970.00","155000"
"1150529","1150529","068164","臻鼎元大5B購12","0.00","0"
"1150529","1150529","068146","京元電元大5B購08","6330.00","3000"
"1150529","1150529","068147","京元電元大5B購09","0.00","0"
"1150529","1150529","068148","京元電元大5B購10","14000.00","10000"
"1150529","1150529","068145","微星元大5B購06","823860.00","710000"
"1150529","1150529","068141","敬鵬元大5B購01","445260.00","283000"
"1150529","1150529","068142","敬鵬元大5B購02","209400.00","207000"
"1150529","1150529","068155","智原元大5B購07","677840.00","507000"
"1150529","1150529","068156","智原元大5B購08","228550.00","201000"
"1150529","1150529","068157","智原元大5B購09","424670.00","372000"
"1150529","1150529","068138","智邦元大5B購05","5250.00","5000"
"1150529","1150529","068139","智邦元大5B購06","10300.00","10000"
"1150529","1150529","068140","智邦元大5B購07","0.00","0"
"1150529","1150529","068137","華邦電元大5B購09","149900.00","87000"
"1150529","1150529","068127","華城元大5B購03","113950.00","85000"
"1150529","1150529","068129","華通元大5B購08","24500.00","12000"
"1150529","1150529","068130","華通元大5B購09","349110.00","202000"
"1150529","1150529","068131","華通元大5B購10","23730.00","16000"
"1150529","1150529","068166","啟碁元大5B購09","1149200.00","928000"
"1150529","1150529","068126","香港反元大5C購01","0.00","0"
"1150529","1150529","068143","凱美元大5B購02","865400.00","274000"
"1150529","1150529","068152","晶豪科元大5B購07","524820.00","392000"
"1150529","1150529","087563","晟銘電元大57購01","0.00","0"
"1150529","1150529","087386","智原元大57購02","0.00","0"
"1150529","1150529","087567","智原元大57購03","0.00","0"
"1150529","1150529","08797U","香港2X元大5A售03","0.00","0"
"1150529","1150529","08785U","奇鋐元大59售30","1380.00","2000"
"1150529","1150529","088030","鴻海統一57購05","14980.00","6000"
"1150529","1150529","088031","鴻海統一57購06","12500.00","5000"
"1150529","1150529","087833","欣興元大56購01","0.00","0"
"1150529","1150529","088016","欣興元大56購02","0.00","0"
"1150529","1150529","08769U","美費半元大59售02","59890.00","272000"
"1150529","1150529","08798U","美指2X元大5B售01","0.00","0"
"1150529","1150529","08778U","臺股指元大5A售24","112620.00","564000"
"1150529","1150529","08784U","鴻海元大59售29","40340.00","666000"
"1150529","1150529","08821U","臺股指元大59售36","0.00","0"
"1150529","1150529","08822U","臺股指元大5B售14","196900.00","509000"
"1150529","1150529","088144","滬深2X元大56購02","0.00","0"
"1150529","1150529","08817U","滬深2X元大59售04","0.00","0"
"1150529","1150529","088412","鴻海統一67購02","585130.00","502000"
"1150529","1150529","088390","新日興元大57購01","6800.00","10000"
"1150529","1150529","08820U","勤誠元大59售14","12580.00","34000"
"1150529","1150529","088559","燿華統一57購01","0.00","0"
"1150529","1150529","088524","亞翔元大57購01","0.00","0"
"1150529","1150529","08854U","金像電元大59售12","0.00","0"
"1150529","1150529","088516","聯鈞元大56購01","0.00","0"
"1150529","1150529","088517","聯鈞元大57購01","0.00","0"
"1150529","1150529","08897U","鴻海元大5A售12","0.00","0"
"1150529","1150529","08871U","台達電永豐5B售01","62800.00","168000"
"1150529","1150529","08899U","臺股指元大5A售27","0.00","0"
"1150529","1150529","08900U","臺股指元大5A售28","0.00","0"
"1150529","1150529","088749","臺股指元大56購06","0.00","0"
"1150529","1150529","08896U","道瓊2X元大5C售01","1260.00","3000"
"1150529","1150529","088753","鴻海統一59購02","141550.00","65000"
"1150529","1150529","08872U","華通元大59售28","0.00","0"
"1150529","1150529","08873U","智邦元大59售23","0.00","0"
"1150529","1150529","089095","富世達元大56購01","0.00","0"
"1150529","1150529","089293","瀚宇博統一57購02","0.00","0"
"1150529","1150529","089294","瀚宇博統一59購01","0.00","0"
"1150529","1150529","08918U","美費半元大5A售03","0.00","0"
"1150529","1150529","08935U","T50正2永豐5B售01","0.00","0"
"1150529","1150529","08955U","鴻海元大5A售15","0.00","0"
"1150529","1150529","08971U","台積電永豐5A售12","0.00","0"
"1150529","1150529","08972U","台積電永豐5A售13","0.00","0"
"1150529","1150529","08957U","臺股指元大5B售18","2000.00","10000"
"1150529","1150529","08958U","臺股指元大5C售12","0.00","0"
"1150529","1150529","089838","南電元大56購01","0.00","0"
"1150529","1150529","08976U","奇鋐元大5A售05","232560.00","204000"
"1150529","1150529","08947U","華東元大5A售02","2400.00","5000"
"1150529","1150529","089850","瀚宇博統一59購02","2400.00","6000"
"1150529","1150529","089981","南電元大56購02","0.00","0"
"1150529","1150529","089982","南電元大57購01","0.00","0"
"1150529","1150529","038827","鴻準統一5A購01","700.00","10000"
"1150529","1150529","038819","鴻海統一5A購03","10890.00","15000"
"1150529","1150529","038818","鴻海統一58購05","18700.00","20000"
"1150529","1150529","038857","瀚宇博統一6A購01","2510.00","4000"
"1150529","1150529","038864","羅昇統一5A購01","70930.00","200000"
"1150529","1150529","038865","羅昇統一61購01","35630.00","101000"
"1150529","1150529","038887","京元電元大57購04","0.00","0"
"1150529","1150529","038893","奇鋐元大5A購02","0.00","0"
"1150529","1150529","038899","昇陽半元大57購03","20900.00","4000"
"1150529","1150529","038900","南電元大57購04","0.00","0"
"1150529","1150529","038886","金像電元大5A購01","0.00","0"
"1150529","1150529","038895","創意元大5A購01","86000.00","5000"
"1150529","1150529","038880","聯電元大56購01","1957000.00","25000"
"1150529","1150529","039161","聯電元大57購01","0.00","0"
"1150529","1150529","039162","聯電元大5A購01","0.00","0"
"1150529","1150529","039164","鴻海元大5A購01","867820.00","664000"
"1150529","1150529","039047","上証2X永豐57購01","0.00","0"
"1150529","1150529","039093","世紀鋼永豐57購01","0.00","0"
"1150529","1150529","039175","聯發科元大57購03","0.00","0"
"1150529","1150529","039205","臺股指元大57購02","0.00","0"
"1150529","1150529","039147","滬深2X元大56購06","0.00","0"
"1150529","1150529","039191","創意元大5A購02","0.00","0"
"1150529","1150529","039187","新日興元大5A購01","5200.00","22000"
"1150529","1150529","039202","南電元大58購02","0.00","0"
"1150529","1150529","039182","奇鋐元大5A購03","0.00","0"
"1150529","1150529","039169","旺宏元大59購01","0.00","0"
"1150529","1150529","039445","鴻海統一6A購01","370770.00","608000"
"1150529","1150529","039378","台勝科永豐56購01","0.00","0"
"1150529","1150529","039368","台積電永豐57購02","0.00","0"
"1150529","1150529","039495","鴻海元大5A購02","303220.00","252000"
"1150529","1150529","039517","群創元大56購03","2377200.00","85000"
"1150529","1150529","039510","聯發科元大57購04","0.00","0"
"1150529","1150529","039525","緯穎元大57購01","65100.00","20000"
"1150529","1150529","039499","旺宏元大59購02","0.00","0"
"1150529","1150529","039514","奇鋐元大5A購04","6750.00","1000"
"1150529","1150529","039520","定穎控元大58購02","0.00","0"
"1150529","1150529","039527","南電元大58購03","0.00","0"
"1150529","1150529","039526","采鈺元大57購03","0.00","0"
"1150529","1150529","039706","昇貿元大57購02","26000.00","25000"
"1150529","1150529","039691","京元電元大57購05","0.00","0"
"1150529","1150529","039675","華新元大57購01","80040.00","23000"
"1150529","1150529","039702","晶豪科元大58購01","0.00","0"
"1150529","1150529","039693","聯發科元大57購05","0.00","0"
"1150529","1150529","039709","群創元大56購04","594000.00","20000"
"1150529","1150529","039670","滬深2X元大57購06","30380.00","129000"
"1150529","1150529","03986C","臺股指元大56牛14","0.00","0"
"1150529","1150529","039817","力積電永豐56購02","0.00","0"
"1150529","1150529","039800","台達電永豐56購02","13500.00","1000"
"1150529","1150529","039809","日月光永豐56購02","0.00","0"
"1150529","1150529","040041","元金2X永豐5A購01","3360.00","11000"
"1150529","1150529","040044","台達電永豐58購01","0.00","0"
"1150529","1150529","040046","台積電永豐5A購03","807300.00","134000"
"1150529","1150529","040058","力積電永豐58購01","98300.00","15000"
"1150529","1150529","039909","聯電元大58購01","0.00","0"
"1150529","1150529","039951","臺股指元大56購19","0.00","0"
"1150529","1150529","03994C","臺股指元大59牛09","0.00","0"
"1150529","1150529","04005C","臺股指元大5B牛12","0.00","0"
"1150529","1150529","03996C","臺股指元大5A牛05","0.00","0"
"1150529","1150529","039934","群創元大56購05","0.00","0"
"1150529","1150529","040061","道瓊銅元大56購01","0.00","0"
"1150529","1150529","039925","聯發科元大57購06","0.00","0"
"1150529","1150529","03999C","臺股指元大5C牛03","45050.00","10000"
"1150529","1150529","04003C","臺股指元大61牛14","0.00","0"
"1150529","1150529","040060","臺指反元大58購02","0.00","0"
"1150529","1150529","039929","晶豪科元大57購01","0.00","0"
"1150529","1150529","039928","晶豪科元大56購01","0.00","0"
"1150529","1150529","039920","佳能元大57購01","30940.00","519000"
"1150529","1150529","039915","旺宏元大5A購01","0.00","0"
"1150529","1150529","039914","旺宏元大56購01","0.00","0"
"1150529","1150529","039948","昇陽半元大56購03","42010.00","19000"
"1150529","1150529","039919","金像電元大57購01","0.00","0"
"1150529","1150529","040070","旺宏元大5A購02","0.00","0"
"1150529","1150529","040096","定穎控元大56購01","0.00","0"
"1150529","1150529","040097","定穎控元大57購02","0.00","0"
"1150529","1150529","040077","京元電元大57購06","0.00","0"
"1150529","1150529","040085","晶豪科元大56購02","0.00","0"
"1150529","1150529","040086","晶豪科元大5A購01","0.00","0"
"1150529","1150529","040113","富世達元大57購02","21060.00","11000"
"1150529","1150529","040072","英業達元大5A購01","841200.00","175000"
"1150529","1150529","040108","愛普元大56購01","0.00","0"
"1150529","1150529","04009C","臺股指元大64牛11","231210.00","61000"
"1150529","1150529","04012C","臺股指元大64牛12","33280.00","18000"
"1150529","1150529","04015C","臺股指元大64牛15","76160.00","47000"
"1150529","1150529","04019C","臺股指元大65牛13","122500.00","85000"
"1150529","1150529","04010C","臺股指元大63牛21","0.00","0"
"1150529","1150529","040080","聯發科元大57購07","0.00","0"
"1150529","1150529","040094","聯鈞元大58購01","4200.00","1000"
"1150529","1150529","040191","AES永豐56購03","0.00","0"
"1150529","1150529","040177","台積電永豐57購03","0.00","0"
"1150529","1150529","040192","天虹永豐56購01","2210.00","11000"
"1150529","1150529","047572","ITH永豐57購01","0.00","0"
"1150529","1150529","047557","T50反1永豐56購03","0.00","0"
"1150529","1150529","047504","緯穎元大59購05","859210.00","1174000"
"1150529","1150529","047514","臺股指元大5A購07","0.00","0"
"1150529","1150529","047513","臺股指元大58購04","0.00","0"
"1150529","1150529","047511","臺股指元大56購29","0.00","0"
"1150529","1150529","047512","臺股指元大56購30","0.00","0"
"1150529","1150529","047492","新日興元大56購03","0.00","0"
"1150529","1150529","047501","貿聯元大56購05","12200.00","10000"
"1150529","1150529","047505","惠特元大56購02","0.00","0"
"1150529","1150529","047502","亞翔元大59購01","0.00","0"
"1150529","1150529","047510","南茂元大56購06","0.00","0"
