出表日期,交易日期,權證代號,權證名稱,成交金額,成交數量
"1150529","1150529","720746","旺矽統一56購01","0.00","0"
"1150529","1150529","720748","雙鴻統一56購01","15690.00","141000"
"1150529","1150529","725542","濱川統一56購01","6250.00","105000"
"1150529","1150529","726070","元債20元富5A購02","0.00","0"
"1150529","1150529","726078","元債20凱基56購01","0.00","0"
"1150529","1150529","726194","元債20元富5B購01","0.00","0"
"1150529","1150529","725288","健椿統一56購01","0.00","0"
"1150529","1150529","734408","台燿統一56購04","0.00","0"
"1150529","1150529","734409","台燿統一56購05","0.00","0"
"1150529","1150529","734410","光焱統一56購02","0.00","0"
"1150529","1150529","734411","宇峻統一56購01","0.00","0"
"1150529","1150529","734412","協易機統一56購01","0.00","0"
"1150529","1150529","734413","昇達科統一56購03","0.00","0"
"1150529","1150529","734414","南俊統一56購02","0.00","0"
"1150529","1150529","734415","精材統一56購01","28730.00","13000"
"1150529","1150529","734416","寶島科統一56購01","0.00","0"
"1150529","1150529","734417","耀勝統一56購02","0.00","0"
"1150529","1150529","734342","世界統一56購01","0.00","0"
"1150529","1150529","734344","台特化統一56購02","0.00","0"
"1150529","1150529","734345","台特化統一56購03","0.00","0"
"1150529","1150529","734346","台特化統一57購02","0.00","0"
"1150529","1150529","734347","弘塑統一56購01","0.00","0"
"1150529","1150529","734348","光焱統一56購01","0.00","0"
"1150529","1150529","734351","竹陞統一58購01","0.00","0"
"1150529","1150529","734352","竹陞統一5C購02","0.00","0"
"1150529","1150529","734354","南俊統一56購01","0.00","0"
"1150529","1150529","734355","南俊統一5C購01","0.00","0"
"1150529","1150529","734359","穩懋統一56購02","0.00","0"
"1150529","1150529","734534","台燿永豐56購01","0.00","0"
"1150529","1150529","734535","台燿永豐59購01","0.00","0"
"1150529","1150529","739758","系微元大57購02","0.00","0"
"1150529","1150529","700208","騰雲統一6A購01","157860.00","202000"
"1150529","1150529","700243","萬潤元大59購01","0.00","0"
"1150529","1150529","700247","原相兆豐56購01","0.00","0"
"1150529","1150529","700576","鈊象元大57購01","15500.00","30000"
"1150529","1150529","700607","宜鼎凱基59購01","0.00","0"
"1150529","1150529","700608","昇達科凱基59購01","0.00","0"
"1150529","1150529","700609","信立凱基56購02","0.00","0"
"1150529","1150529","700610","威剛凱基56購02","0.00","0"
"1150529","1150529","700613","緯軟凱基57購01","0.00","0"
"1150529","1150529","700614","營邦凱基56購01","0.00","0"
"1150529","1150529","700394","良維兆豐56購01","0.00","0"
"1150529","1150529","700395","中光電凱基57購02","0.00","0"
"1150529","1150529","700397","系微凱基57購01","107490.00","183000"
"1150529","1150529","700402","博智凱基59購01","0.00","0"
